employee_id,employee_code,first_name,last_name,email,department_id,company_id,position,hire_date,termination_date,base_salary,is_active
10989,EMP-10989,Carol,Parker,donna.watson@company.com,17,2,Senior,15-09-2017 00:00,,131606.64,TRUE
10990,EMP-10990,Matthew,Chavez,nicole.hall@company.com,6,1,Senior,16-09-2017 00:00,,67027.98,TRUE
10991,EMP-10991,Thomas,Edwards,jennifer.wright@company.com,14,1,Senior,17-09-2017 00:00,,149027.22,TRUE
10992,EMP-10992,Richard,Brown,susan.bailey@company.com,6,1,Junior,18-09-2017 00:00,,34633.99,TRUE
10993,EMP-10993,Katherine,Brown,jacob.anderson@company.com,7,2,Manager,19-09-2017 00:00,,45393.21,TRUE
10994,EMP-10994,Matthew,Martin,rebecca.clark@company.com,12,1,Junior,20-09-2017 00:00,,56956.65,TRUE
10995,EMP-10995,Angela,Martinez,richard.walker@company.com,3,1,Junior,21-09-2017 00:00,,127332.72,TRUE
10996,EMP-10996,Elizabeth,White,paul.reyes@company.com,14,1,Junior,22-09-2017 00:00,,135422.07,TRUE
10997,EMP-10997,Eric,Foster,jennifer.morgan@company.com,19,1,Senior,23-09-2017 00:00,,38574.17,TRUE
10998,EMP-10998,Sarah,Sanchez,christine.edwards@company.com,16,2,Junior,24-09-2017 00:00,,33895.22,TRUE
10999,EMP-10999,Maria,Torres,edward.thompson@company.com,7,2,Director,25-09-2017 00:00,,119346.82,TRUE
11000,EMP-11000,Christine,James,alexander.king@company.com,8,2,Senior,26-09-2017 00:00,,46002.24,TRUE
11001,EMP-11001,Kimberly,Turner,betty.campbell@company.com,18,1,Senior,27-09-2017 00:00,,45959.83,TRUE
11002,EMP-11002,Linda,Lee,robert.hughes@company.com,13,2,Senior,28-09-2017 00:00,,32683.98,TRUE
11003,EMP-11003,Michelle,Kelly,karen.garcia@company.com,9,1,Senior,29-09-2017 00:00,,35976.95,TRUE
11004,EMP-11004,Samuel,Nguyen,helen.collins@company.com,10,2,Manager,30-09-2017 00:00,,61641.06,TRUE
11005,EMP-11005,Dorothy,Rivera,amy.moore@company.com,9,1,Senior,01-10-2017 00:00,,37800.66,TRUE
11006,EMP-11006,Kenneth,Brown,patricia.taylor@company.com,15,2,Manager,02-10-2017 00:00,,74265.49,TRUE
11007,EMP-11007,Jennifer,Reyes,susan.cox@company.com,20,2,Director,03-10-2017 00:00,,129933,TRUE
11008,EMP-11008,Stephanie,Cruz,richard.miller@company.com,2,2,Director,04-10-2017 00:00,,69158.43,TRUE
11009,EMP-11009,Betty,Hall,carol.anderson@company.com,13,1,Manager,05-10-2017 00:00,,117340.1,TRUE
11010,EMP-11010,Amy,Martin,charles.morales@company.com,2,1,Junior,06-10-2017 00:00,,41269.2,TRUE
11011,EMP-11011,Ruth,Taylor,paul.watson@company.com,19,1,Senior,07-10-2017 00:00,,109125.02,TRUE
11012,EMP-11012,Ryan,Peterson,paul.jackson@company.com,2,2,Senior,08-10-2017 00:00,,68009.66,TRUE
11013,EMP-11013,Sharon,Brown,karen.jimenez@company.com,3,1,Manager,09-10-2017 00:00,,119970.35,TRUE
11014,EMP-11014,Ryan,Castillo,paul.young@company.com,6,1,Manager,10-10-2017 00:00,,46350.24,TRUE
11015,EMP-11015,Helen,Wilson,melissa.baker@company.com,3,1,Manager,11-10-2017 00:00,,137746.01,TRUE
11016,EMP-11016,Steven,Williams,lisa.stewart@company.com,10,1,Manager,12-10-2017 00:00,,59109.26,TRUE
11017,EMP-11017,Timothy,Mendoza,thomas.peterson@company.com,6,1,Junior,13-10-2017 00:00,,72376.54,TRUE
11018,EMP-11018,Nancy,Richardson,deborah.cook@company.com,16,1,Junior,14-10-2017 00:00,,144021.69,TRUE
11019,EMP-11019,Christopher,Edwards,jerry.young@company.com,17,2,Junior,15-10-2017 00:00,,99417.88,TRUE
11020,EMP-11020,Helen,Diaz,emily.gonzalez@company.com,19,2,Director,16-10-2017 00:00,,73892.58,TRUE
11021,EMP-11021,Helen,Brown,helen.edwards@company.com,3,1,Manager,17-10-2017 00:00,,143952.26,TRUE
11022,EMP-11022,Patricia,White,susan.torres@company.com,18,2,Manager,18-10-2017 00:00,,69489.29,TRUE
11023,EMP-11023,Carolyn,King,brandon.ortiz@company.com,7,2,Manager,19-10-2017 00:00,,41384.49,TRUE
11024,EMP-11024,Justin,Robinson,michelle.collins@company.com,9,1,Manager,20-10-2017 00:00,,149621.87,TRUE
11025,EMP-11025,Kathleen,Brooks,emma.alvarez@company.com,20,1,Director,21-10-2017 00:00,,62141.39,TRUE
11026,EMP-11026,Kathleen,Jackson,jessica.morris@company.com,12,2,Manager,22-10-2017 00:00,,132150.94,TRUE
11027,EMP-11027,Carolyn,Walker,patricia.hall@company.com,5,1,Senior,23-10-2017 00:00,,49864.9,TRUE
11028,EMP-11028,Jack,Reyes,rachel.ramirez@company.com,3,2,Manager,24-10-2017 00:00,,117762.48,TRUE
11029,EMP-11029,Lisa,Reyes,janet.rogers@company.com,11,2,Junior,25-10-2017 00:00,,92933.93,TRUE
11030,EMP-11030,Jason,Jackson,donald.williams@company.com,4,2,Manager,26-10-2017 00:00,,147708.79,TRUE
11031,EMP-11031,William,Carter,linda.white@company.com,5,1,Senior,27-10-2017 00:00,,96339.64,TRUE
11032,EMP-11032,John,Morales,joseph.nelson@company.com,1,2,Junior,28-10-2017 00:00,,33001.82,TRUE
11033,EMP-11033,Donald,Chavez,donald.reed@company.com,18,1,Manager,29-10-2017 00:00,,102465.36,TRUE
11034,EMP-11034,Michelle,Perez,brian.rogers@company.com,12,1,Senior,30-10-2017 00:00,,47437.97,TRUE
11035,EMP-11035,Emily,White,linda.peterson@company.com,13,1,VP,31-10-2017 00:00,,125824.91,TRUE
11036,EMP-11036,Lisa,Ramos,jeffrey.richardson@company.com,9,1,Junior,01-11-2017 00:00,,132788.18,TRUE
11037,EMP-11037,Jack,Robinson,jerry.robinson@company.com,2,1,Senior,02-11-2017 00:00,,87851.22,TRUE
11038,EMP-11038,Jennifer,Edwards,brenda.moore@company.com,5,2,Senior,03-11-2017 00:00,,123986.57,TRUE
11039,EMP-11039,Shirley,Walker,jonathan.castillo@company.com,13,1,Junior,04-11-2017 00:00,,47413.29,TRUE
11040,EMP-11040,Katherine,Jimenez,joshua.reyes@company.com,16,1,Senior,05-11-2017 00:00,,89049.38,TRUE
11041,EMP-11041,Catherine,Murphy,ruth.nelson@company.com,16,1,Junior,06-11-2017 00:00,,77273.31,TRUE
11042,EMP-11042,Justin,Jackson,brian.thompson@company.com,3,1,Junior,07-11-2017 00:00,,103358.09,TRUE
11043,EMP-11043,Patricia,Mitchell,jonathan.sanders@company.com,4,1,Junior,08-11-2017 00:00,,35337.26,TRUE
11044,EMP-11044,Brandon,Hall,jennifer.parker@company.com,11,2,Junior,09-11-2017 00:00,,120254.74,TRUE
11045,EMP-11045,Jennifer,Jimenez,patricia.castillo@company.com,14,1,Manager,10-11-2017 00:00,,39495.51,TRUE
11046,EMP-11046,Carolyn,Sanders,daniel.garcia@company.com,3,1,Junior,11-11-2017 00:00,,108776.58,TRUE
11047,EMP-11047,Ronald,Diaz,ashley.moore@company.com,16,2,Senior,12-11-2017 00:00,,32214.87,TRUE
11048,EMP-11048,Kathleen,Diaz,joseph.flores@company.com,15,1,Manager,13-11-2017 00:00,,129826.57,TRUE
11049,EMP-11049,Jeffrey,Long,janet.reed@company.com,10,2,Senior,14-11-2017 00:00,,50963.96,TRUE
11050,EMP-11050,Shirley,Moore,brenda.wood@company.com,9,2,Director,15-11-2017 00:00,,91859.7,TRUE
11051,EMP-11051,Brandon,Morales,jennifer.morales@company.com,11,2,Manager,16-11-2017 00:00,,61379.15,TRUE
11052,EMP-11052,Justin,Alvarez,eric.hernandez@company.com,16,2,Manager,17-11-2017 00:00,,116717.66,TRUE
11053,EMP-11053,Linda,Campbell,kevin.taylor@company.com,10,1,Junior,18-11-2017 00:00,,68562.13,TRUE
11054,EMP-11054,Betty,Howard,janet.brown@company.com,17,1,Manager,19-11-2017 00:00,,116953.1,TRUE
11055,EMP-11055,Ronald,Cruz,gary.ortiz@company.com,19,2,Manager,20-11-2017 00:00,,64184.54,TRUE
11056,EMP-11056,Brian,Hall,benjamin.green@company.com,2,2,Senior,21-11-2017 00:00,,120296.77,TRUE
11057,EMP-11057,Carol,Allen,samuel.jones@company.com,2,1,Junior,22-11-2017 00:00,,33672.66,TRUE
11058,EMP-11058,Robert,Taylor,ashley.bennett@company.com,6,2,Senior,23-11-2017 00:00,,63997.36,TRUE
11059,EMP-11059,Helen,Cooper,helen.wright@company.com,19,2,Manager,24-11-2017 00:00,,89836.02,TRUE
11060,EMP-11060,Betty,Brown,nancy.cook@company.com,8,2,Senior,25-11-2017 00:00,,35407.15,TRUE
11061,EMP-11061,Angela,Martin,katherine.perez@company.com,3,1,Manager,26-11-2017 00:00,,52324.09,TRUE
11062,EMP-11062,Charles,Campbell,david.kim@company.com,14,2,Junior,27-11-2017 00:00,,142144.44,TRUE
11063,EMP-11063,Katherine,Price,john.rodriguez@company.com,16,1,Manager,28-11-2017 00:00,,147220.11,TRUE
11064,EMP-11064,Dennis,Anderson,cynthia.ramos@company.com,1,1,Junior,29-11-2017 00:00,,118769.99,TRUE
11065,EMP-11065,Karen,Cooper,gregory.wilson@company.com,3,1,Junior,30-11-2017 00:00,,60264.01,TRUE
11066,EMP-11066,Barbara,Campbell,dennis.moore@company.com,18,2,Senior,01-12-2017 00:00,,61262.09,TRUE
11067,EMP-11067,George,Cox,larry.thompson@company.com,9,2,Junior,02-12-2017 00:00,,107494.84,TRUE
11068,EMP-11068,James,Howard,brenda.chavez@company.com,6,1,Junior,03-12-2017 00:00,,44111.95,TRUE
11069,EMP-11069,Rachel,Rodriguez,george.morgan@company.com,1,1,Junior,04-12-2017 00:00,,143797.13,TRUE
11070,EMP-11070,Susan,Hughes,george.gray@company.com,10,1,Senior,05-12-2017 00:00,,56977.55,TRUE
11071,EMP-11071,Amy,Thomas,sandra.harris@company.com,6,2,Director,06-12-2017 00:00,,149956.28,TRUE
11072,EMP-11072,Donna,Morgan,margaret.ross@company.com,12,2,Manager,07-12-2017 00:00,,89488.06,TRUE
11073,EMP-11073,Andrew,Stewart,matthew.kelly@company.com,4,1,Senior,08-12-2017 00:00,,122571.6,TRUE
11074,EMP-11074,David,Martinez,nicole.edwards@company.com,13,1,Junior,09-12-2017 00:00,,30262.09,TRUE
11075,EMP-11075,Maria,Roberts,carolyn.green@company.com,17,2,Senior,10-12-2017 00:00,,136649.57,TRUE
11076,EMP-11076,Scott,Williams,matthew.cox@company.com,8,1,Manager,11-12-2017 00:00,,62400.25,TRUE
11077,EMP-11077,John,Kim,jerry.mitchell@company.com,20,2,Senior,12-12-2017 00:00,,110152.41,TRUE
11078,EMP-11078,Steven,Sanders,ruth.martinez@company.com,3,2,Junior,13-12-2017 00:00,,126762.63,TRUE
11079,EMP-11079,Jennifer,Cooper,jerry.howard@company.com,12,1,Junior,14-12-2017 00:00,,49697.73,TRUE
11080,EMP-11080,Deborah,Watson,david.james@company.com,7,1,Manager,15-12-2017 00:00,,83101.14,TRUE
11081,EMP-11081,Elizabeth,Gomez,christopher.bennett@company.com,12,2,Senior,16-12-2017 00:00,,89260.31,TRUE
11082,EMP-11082,Robert,Jackson,brian.miller@company.com,2,2,Manager,17-12-2017 00:00,,67454.34,TRUE
11083,EMP-11083,Daniel,Adams,benjamin.murphy@company.com,14,2,Senior,18-12-2017 00:00,,87810.7,TRUE
11084,EMP-11084,Elizabeth,Wright,amy.johnson@company.com,5,2,Junior,19-12-2017 00:00,,68105.48,TRUE
11085,EMP-11085,Carol,Rivera,pamela.adams@company.com,9,2,Senior,20-12-2017 00:00,,73289.73,TRUE
11086,EMP-11086,Mary,Sanchez,samantha.turner@company.com,11,1,Senior,21-12-2017 00:00,,110319.74,TRUE
11087,EMP-11087,Richard,Morgan,justin.thomas@company.com,5,2,Junior,22-12-2017 00:00,,105911.19,TRUE
11088,EMP-11088,Michelle,Castillo,sarah.foster@company.com,3,2,Junior,23-12-2017 00:00,,57871.89,TRUE
11089,EMP-11089,Mary,Murphy,ryan.hughes@company.com,17,2,Junior,24-12-2017 00:00,,137697.95,TRUE
11090,EMP-11090,Katherine,Torres,jessica.garcia@company.com,2,1,Junior,25-12-2017 00:00,,133534.63,TRUE
11091,EMP-11091,Nicholas,Wood,jeffrey.campbell@company.com,1,1,Senior,26-12-2017 00:00,,91090,TRUE
11092,EMP-11092,Gary,Carter,melissa.adams@company.com,7,2,VP,27-12-2017 00:00,,81990.09,TRUE
11093,EMP-11093,Larry,Lee,pamela.reyes@company.com,14,2,Senior,28-12-2017 00:00,,75222.72,TRUE
11094,EMP-11094,Thomas,Kelly,scott.brown@company.com,5,1,Senior,29-12-2017 00:00,,114872.15,TRUE
11095,EMP-11095,William,Murphy,mary.hughes@company.com,19,1,Senior,30-12-2017 00:00,,110599.93,TRUE
11096,EMP-11096,Justin,Jones,ryan.clark@company.com,11,1,Senior,31-12-2017 00:00,,53541.67,TRUE
11097,EMP-11097,Joseph,Jimenez,anthony.ward@company.com,2,1,Junior,01-01-2018 00:00,,110574.96,TRUE
11098,EMP-11098,Lisa,Cooper,anna.miller@company.com,8,2,Senior,02-01-2018 00:00,,60291.74,TRUE
11099,EMP-11099,Donna,Hughes,gary.rivera@company.com,9,1,Senior,03-01-2018 00:00,,32227,TRUE
11100,EMP-11100,Paul,Brown,gary.lopez@company.com,3,2,Junior,04-01-2018 00:00,,113905.04,TRUE
11101,EMP-11101,Carolyn,Hill,richard.nelson@company.com,2,2,Manager,05-01-2018 00:00,,107375.23,TRUE
11102,EMP-11102,Jack,Wright,thomas.morales@company.com,7,1,Senior,06-01-2018 00:00,,79297.11,TRUE
11103,EMP-11103,Edward,Smith,benjamin.scott@company.com,5,1,Senior,07-01-2018 00:00,,93082.33,TRUE
11104,EMP-11104,Jonathan,White,raymond.davis@company.com,5,1,Junior,08-01-2018 00:00,,143660.3,TRUE
11105,EMP-11105,Kathleen,Cruz,jonathan.hughes@company.com,20,1,Senior,09-01-2018 00:00,,101424.02,TRUE
11106,EMP-11106,Cynthia,Jimenez,emma.scott@company.com,13,2,Manager,10-01-2018 00:00,,108946.07,TRUE
11107,EMP-11107,Deborah,Cooper,margaret.castillo@company.com,20,2,Junior,11-01-2018 00:00,,37669.36,TRUE
11108,EMP-11108,Nicole,Green,george.ramos@company.com,6,2,Junior,12-01-2018 00:00,,49919.34,TRUE
11109,EMP-11109,Justin,Turner,sandra.thompson@company.com,20,1,Senior,13-01-2018 00:00,,66114.27,TRUE
11110,EMP-11110,William,Rivera,jessica.wilson@company.com,18,2,Junior,14-01-2018 00:00,,94725.52,TRUE
11111,EMP-11111,Kimberly,Reyes,brenda.peterson@company.com,2,1,Manager,15-01-2018 00:00,,123190.91,TRUE
11112,EMP-11112,Pamela,Reyes,stephanie.torres@company.com,6,2,Senior,16-01-2018 00:00,,68548.91,TRUE
11113,EMP-11113,Jerry,Cruz,mark.gutierrez@company.com,9,1,Junior,17-01-2018 00:00,,72765.89,TRUE
11114,EMP-11114,Paul,Walker,joseph.jimenez@company.com,3,2,Junior,18-01-2018 00:00,,60738.11,TRUE
11115,EMP-11115,James,Wood,george.rivera@company.com,1,2,Senior,19-01-2018 00:00,,60553.12,TRUE
11116,EMP-11116,Michelle,White,stephanie.jackson@company.com,1,1,Junior,20-01-2018 00:00,,143863.66,TRUE
11117,EMP-11117,Amy,Ruiz,scott.lee@company.com,19,2,Junior,21-01-2018 00:00,,106254.86,TRUE
11118,EMP-11118,Nancy,Scott,amy.torres@company.com,5,2,Manager,22-01-2018 00:00,,48708.15,TRUE
11119,EMP-11119,Cynthia,James,anthony.diaz@company.com,13,1,Senior,23-01-2018 00:00,,116669.83,TRUE
11120,EMP-11120,Amy,Robinson,mark.martin@company.com,19,1,Senior,24-01-2018 00:00,,116642.54,TRUE
11121,EMP-11121,Frank,White,matthew.cooper@company.com,12,1,Junior,25-01-2018 00:00,,109976.42,TRUE
11122,EMP-11122,Anna,Robinson,gary.scott@company.com,16,1,Senior,26-01-2018 00:00,,46166.45,TRUE
11123,EMP-11123,David,Bennett,mary.perez@company.com,19,1,Senior,27-01-2018 00:00,,78958.98,TRUE
11124,EMP-11124,Susan,Alvarez,janet.thomas@company.com,3,2,VP,28-01-2018 00:00,,42810.76,TRUE
11125,EMP-11125,Cynthia,Miller,sarah.morgan@company.com,12,1,Manager,29-01-2018 00:00,,127994.46,TRUE
11126,EMP-11126,Sandra,Wright,rebecca.jimenez@company.com,5,2,Junior,30-01-2018 00:00,,108620.66,TRUE
11127,EMP-11127,Paul,Diaz,sandra.hall@company.com,2,2,Senior,31-01-2018 00:00,,90864.47,TRUE
11128,EMP-11128,Raymond,Alvarez,charles.gray@company.com,7,1,Senior,01-02-2018 00:00,,71161.86,TRUE
11129,EMP-11129,Andrew,Wilson,kimberly.gonzalez@company.com,13,2,Senior,02-02-2018 00:00,,52109.94,TRUE
11130,EMP-11130,Robert,Martinez,kevin.morris@company.com,15,2,Manager,03-02-2018 00:00,,42773.71,TRUE
11131,EMP-11131,Samuel,Richardson,frank.jimenez@company.com,3,1,Senior,04-02-2018 00:00,,146308.87,TRUE
11132,EMP-11132,Nicole,Thomas,nancy.phillips@company.com,20,2,Junior,05-02-2018 00:00,,53957.84,TRUE
11133,EMP-11133,Betty,Turner,stephanie.scott@company.com,5,1,Manager,06-02-2018 00:00,,37184.96,TRUE
11134,EMP-11134,Kathleen,Patel,larry.jackson@company.com,8,1,Junior,07-02-2018 00:00,,145400.01,TRUE
11135,EMP-11135,Patricia,Ruiz,donna.cooper@company.com,1,1,Manager,08-02-2018 00:00,,95874.21,TRUE
11136,EMP-11136,Alexander,Kim,brandon.cruz@company.com,8,2,Manager,09-02-2018 00:00,,125598.81,TRUE
11137,EMP-11137,Dorothy,Cooper,karen.rodriguez@company.com,18,2,Senior,10-02-2018 00:00,,35251.9,TRUE
11138,EMP-11138,Alexander,Baker,ashley.brown@company.com,20,2,Junior,11-02-2018 00:00,,98033.5,TRUE
11139,EMP-11139,Sarah,Reed,deborah.brooks@company.com,16,2,Manager,12-02-2018 00:00,,77785.2,TRUE
11140,EMP-11140,Michelle,Hall,robert.martin@company.com,18,1,Manager,13-02-2018 00:00,,122635.73,TRUE
11141,EMP-11141,Anna,Jimenez,gregory.howard@company.com,20,2,Senior,14-02-2018 00:00,,34611.08,TRUE
11142,EMP-11142,Joshua,Parker,andrew.perez@company.com,12,1,Junior,15-02-2018 00:00,,78202.87,TRUE
11143,EMP-11143,Susan,Wood,laura.ortiz@company.com,13,2,Senior,16-02-2018 00:00,,125888.81,TRUE
11144,EMP-11144,Ashley,Brooks,frank.baker@company.com,13,2,Junior,17-02-2018 00:00,,92723.67,TRUE
11145,EMP-11145,Ronald,Cruz,kimberly.kim@company.com,10,2,Junior,18-02-2018 00:00,,96004.65,TRUE
11146,EMP-11146,Donna,Lee,dorothy.rodriguez@company.com,7,2,Junior,19-02-2018 00:00,,41659.76,TRUE
11147,EMP-11147,Dennis,Ortiz,jack.miller@company.com,14,2,Junior,20-02-2018 00:00,,45879.67,TRUE
11148,EMP-11148,Daniel,Roberts,angela.jackson@company.com,16,1,Senior,21-02-2018 00:00,,111239.95,TRUE
11149,EMP-11149,Gary,Allen,carolyn.walker@company.com,15,2,Executive,22-02-2018 00:00,,111005.59,TRUE
11150,EMP-11150,Joseph,Price,paul.cruz@company.com,12,2,Manager,23-02-2018 00:00,,147492.41,TRUE
11151,EMP-11151,Dennis,Miller,raymond.stewart@company.com,9,2,Junior,24-02-2018 00:00,,115434.36,TRUE
11152,EMP-11152,Matthew,Cooper,donald.chavez@company.com,8,2,Senior,25-02-2018 00:00,,89189.22,TRUE
11153,EMP-11153,Thomas,Anderson,jack.evans@company.com,18,1,Senior,26-02-2018 00:00,,132879.34,TRUE
11154,EMP-11154,Dennis,Brooks,ashley.rogers@company.com,18,2,Junior,27-02-2018 00:00,,42536.76,TRUE
11155,EMP-11155,Shirley,Young,ryan.martinez@company.com,13,1,Director,28-02-2018 00:00,,83915.5,TRUE
11156,EMP-11156,Nicole,Howard,mary.rogers@company.com,18,2,Senior,01-03-2018 00:00,,64453.09,TRUE
11157,EMP-11157,Timothy,Martin,cynthia.mendoza@company.com,15,1,Executive,02-03-2018 00:00,,42556.54,TRUE
11158,EMP-11158,Ronald,Mendoza,thomas.myers@company.com,4,1,Senior,03-03-2018 00:00,,121620.25,TRUE
11159,EMP-11159,Joshua,Anderson,jessica.thomas@company.com,17,1,Senior,04-03-2018 00:00,,91295.04,TRUE
11160,EMP-11160,Ronald,Mitchell,amanda.hill@company.com,5,1,Junior,05-03-2018 00:00,,96812.25,TRUE
11161,EMP-11161,Helen,Peterson,donald.mendoza@company.com,16,1,Senior,06-03-2018 00:00,,79350.62,TRUE
11162,EMP-11162,Jennifer,Lee,james.hernandez@company.com,9,2,Junior,07-03-2018 00:00,,85240.47,TRUE
11163,EMP-11163,Eric,Adams,raymond.brown@company.com,10,1,Manager,08-03-2018 00:00,,43922.09,TRUE
11164,EMP-11164,Michael,Sanchez,stephen.sanchez@company.com,18,2,Manager,09-03-2018 00:00,,110750.14,TRUE
11165,EMP-11165,Ronald,Wilson,deborah.lopez@company.com,17,1,Manager,10-03-2018 00:00,,81893.68,TRUE
11166,EMP-11166,Anna,Cruz,jack.watson@company.com,18,1,Manager,11-03-2018 00:00,,128012.11,TRUE
11167,EMP-11167,Dorothy,Torres,dennis.howard@company.com,7,2,Manager,12-03-2018 00:00,,53554.46,TRUE
11168,EMP-11168,Amy,Edwards,catherine.myers@company.com,4,1,Junior,13-03-2018 00:00,,54606.61,TRUE
11169,EMP-11169,Joseph,Lee,nicholas.campbell@company.com,5,1,Senior,14-03-2018 00:00,,107491.15,TRUE
11170,EMP-11170,Mark,Brooks,catherine.evans@company.com,16,1,Manager,15-03-2018 00:00,,131520.41,TRUE
11171,EMP-11171,Steven,Morgan,stephen.johnson@company.com,3,1,Senior,16-03-2018 00:00,,86663.74,TRUE
11172,EMP-11172,Carolyn,Williams,lisa.brown@company.com,18,2,Manager,17-03-2018 00:00,,117234.46,TRUE
11173,EMP-11173,Anthony,Gray,charles.sanchez@company.com,14,1,Junior,18-03-2018 00:00,,149919.59,TRUE
11174,EMP-11174,Emily,Hughes,justin.flores@company.com,15,1,Junior,19-03-2018 00:00,,148831.88,TRUE
11175,EMP-11175,Mark,Torres,deborah.nelson@company.com,17,2,Director,20-03-2018 00:00,,119320.42,TRUE
11176,EMP-11176,Donna,Mendoza,justin.gutierrez@company.com,1,2,Senior,21-03-2018 00:00,,118750.38,TRUE
11177,EMP-11177,Jeffrey,Carter,barbara.gutierrez@company.com,17,1,Junior,22-03-2018 00:00,,59714.27,TRUE
11178,EMP-11178,Dennis,Jackson,anthony.turner@company.com,11,1,Manager,23-03-2018 00:00,,130024.76,TRUE
11179,EMP-11179,Anthony,Ruiz,shirley.carter@company.com,17,2,Director,24-03-2018 00:00,,78612.26,TRUE
11180,EMP-11180,Jason,James,jessica.johnson@company.com,14,1,Junior,25-03-2018 00:00,,145439.27,TRUE
11181,EMP-11181,Steven,Lopez,cynthia.turner@company.com,20,2,Manager,26-03-2018 00:00,,39771.32,TRUE
11182,EMP-11182,Angela,Stewart,sandra.wood@company.com,19,1,Director,27-03-2018 00:00,,82300.84,TRUE
11183,EMP-11183,Christine,Green,donna.ramirez@company.com,7,2,Director,28-03-2018 00:00,,96700.86,TRUE
11184,EMP-11184,Shirley,Allen,matthew.myers@company.com,13,2,Director,29-03-2018 00:00,,78618.74,TRUE
11185,EMP-11185,Elizabeth,Roberts,elizabeth.reyes@company.com,18,2,Senior,30-03-2018 00:00,,55269.5,TRUE
11186,EMP-11186,Robert,Ortiz,dorothy.flores@company.com,14,1,Senior,31-03-2018 00:00,,101158.62,TRUE
11187,EMP-11187,Brenda,Peterson,dennis.kim@company.com,1,1,Junior,01-04-2018 00:00,,120710.15,TRUE
11188,EMP-11188,Dennis,Bennett,dorothy.campbell@company.com,7,1,Junior,02-04-2018 00:00,,107380.63,TRUE
11189,EMP-11189,Donna,Allen,andrew.richardson@company.com,8,1,Senior,03-04-2018 00:00,,58133.86,TRUE
11190,EMP-11190,Richard,Watson,nancy.cruz@company.com,18,2,Senior,04-04-2018 00:00,,117792.95,TRUE
11191,EMP-11191,Donald,White,katherine.clark@company.com,9,2,Junior,05-04-2018 00:00,,60827.74,TRUE
11192,EMP-11192,George,Stewart,kenneth.richardson@company.com,1,2,Senior,06-04-2018 00:00,,51024.28,TRUE
11193,EMP-11193,Maria,Stewart,kimberly.young@company.com,17,1,Junior,07-04-2018 00:00,,112880.16,TRUE
11194,EMP-11194,Debra,Ross,rachel.ruiz@company.com,19,1,Manager,08-04-2018 00:00,,131134.47,TRUE
11195,EMP-11195,Stephanie,Ramirez,shirley.lopez@company.com,6,1,Junior,09-04-2018 00:00,,87784.73,TRUE
11196,EMP-11196,Sharon,Edwards,michelle.reed@company.com,3,2,Senior,10-04-2018 00:00,,93767.02,TRUE
11197,EMP-11197,Joseph,Nelson,pamela.hughes@company.com,5,1,Senior,11-04-2018 00:00,,66329.71,TRUE
11198,EMP-11198,Mark,Green,larry.martinez@company.com,2,1,Junior,12-04-2018 00:00,,89354.16,TRUE
11199,EMP-11199,Linda,Hill,janet.ross@company.com,20,2,Director,13-04-2018 00:00,,45837.96,TRUE
11200,EMP-11200,Robert,Bennett,melissa.martin@company.com,4,2,Senior,14-04-2018 00:00,,144699.7,TRUE
11201,EMP-11201,Mark,Carter,joshua.reyes@company.com,10,1,Senior,15-04-2018 00:00,,126043.28,TRUE
11202,EMP-11202,George,Taylor,shirley.cook@company.com,10,2,Junior,16-04-2018 00:00,,110156.77,TRUE
11203,EMP-11203,Angela,Ross,ronald.scott@company.com,11,1,Senior,17-04-2018 00:00,,94583.32,TRUE
11204,EMP-11204,Pamela,Cooper,lisa.clark@company.com,16,2,Junior,18-04-2018 00:00,,125060.3,TRUE
11205,EMP-11205,Brian,Cooper,mary.walker@company.com,17,2,Senior,19-04-2018 00:00,,89370.87,TRUE
11206,EMP-11206,Mary,Ross,jeffrey.cox@company.com,16,2,Senior,20-04-2018 00:00,,65996.87,TRUE
11207,EMP-11207,Anthony,Cook,shirley.lewis@company.com,7,1,Director,21-04-2018 00:00,,49244.91,TRUE
11208,EMP-11208,Jack,Kelly,joseph.lopez@company.com,16,1,Manager,22-04-2018 00:00,,107710.27,TRUE
11209,EMP-11209,Emily,James,margaret.wood@company.com,3,1,Junior,23-04-2018 00:00,,141531.09,TRUE
11210,EMP-11210,Emily,Jones,lisa.lee@company.com,16,2,Junior,24-04-2018 00:00,,48434.23,TRUE
11211,EMP-11211,Betty,Johnson,elizabeth.cox@company.com,8,2,Senior,25-04-2018 00:00,,51602.17,TRUE
11212,EMP-11212,Kevin,Perez,sarah.mendoza@company.com,12,2,Junior,26-04-2018 00:00,,82032.72,TRUE
11213,EMP-11213,Anthony,Cruz,susan.king@company.com,3,2,Junior,27-04-2018 00:00,,126827.92,TRUE
11214,EMP-11214,Jonathan,Rogers,laura.ramos@company.com,17,1,Manager,28-04-2018 00:00,,65270.73,TRUE
11215,EMP-11215,Karen,Kelly,nancy.cooper@company.com,18,1,Junior,29-04-2018 00:00,,60469.55,TRUE
11216,EMP-11216,David,Ross,emily.hall@company.com,11,1,Manager,30-04-2018 00:00,,104395.95,TRUE
11217,EMP-11217,Brenda,Thomas,emily.perez@company.com,4,2,Junior,01-05-2018 00:00,,94273.77,TRUE
11218,EMP-11218,Donna,Gomez,nicole.richardson@company.com,16,2,VP,02-05-2018 00:00,,37226.44,TRUE
